team,country,product_class,date,total_sales,total_quantity,transaction_count,average_price,median_price,distinct_customers,distinct_products,distinct_cities,distributor_count,active_reps,latitude_dispersion,longitude_dispersion
Bravo,Germany,Antiseptics,2018-05-01,5132243.0,12273.0,244,408.55737704918033,390.0,201,49,201,9,3,1.6533408330010617,1.999024643411322
Bravo,Germany,Antiseptics,2018-06-01,9716669.0,24667.0,240,400.9583333333333,375.0,195,49,195,11,3,1.618802727364498,2.035971224439107
Bravo,Germany,Antiseptics,2018-07-01,19067864.0,46085.0,236,402.78389830508473,375.0,203,49,202,7,3,1.5996369982966483,1.886515112714543
Bravo,Germany,Antiseptics,2018-08-01,12943327.0,35863.0,183,387.6338797814208,375.0,148,46,148,8,3,1.6166003390060837,1.9585055426005116
Bravo,Germany,Antiseptics,2018-09-01,7132628.0,16760.0,195,413.9794871794872,390.0,160,48,160,11,3,1.6604156873279738,2.1147913728931598
Bravo,Germany,Antiseptics,2018-10-01,10152648.0,25956.0,280,403.22857142857146,382.5,218,49,218,7,3,1.66541087669101,1.8548744034029327
Bravo,Germany,Antiseptics,2018-11-01,6628658.0,14223.0,214,388.6588785046729,360.0,181,49,181,8,3,1.6020924023567087,2.0655380702345894
Bravo,Germany,Antiseptics,2018-12-01,6913732.0,17946.0,168,453.8452380952381,469.0,145,48,145,10,3,1.5583172805937413,2.1406508019909865
Bravo,Germany,Antiseptics,2019-01-01,6681869.0,12640.0,174,460.44827586206895,469.0,144,47,144,3,3,1.6335341486029142,2.0537524544036874
Bravo,Germany,Antiseptics,2019-02-01,8505955.0,17149.0,198,431.42424242424244,445.0,157,47,157,7,3,1.5574981993701063,2.027105109094159
Bravo,Germany,Antiseptics,2019-03-01,14920039.0,42498.0,247,412.7894736842105,375.0,205,48,205,4,3,1.7227109458354184,1.9355099275009995
Bravo,Germany,Antiseptics,2019-04-01,7256550.0,19078.0,170,429.34705882352944,445.0,145,48,145,4,3,1.6516021509519907,2.1069997731430967
Bravo,Germany,Mood Stabilizers,2017-01-01,5535294.0,11446.0,173,406.57225433526014,368.0,140,43,140,12,3,1.5972494893829792,2.182623313852254
Bravo,Germany,Mood Stabilizers,2017-02-01,8573267.0,29424.0,159,408.1069182389937,404.0,134,43,134,13,3,1.6299938345466145,2.0694827205252286
Bravo,Germany,Mood Stabilizers,2017-03-01,8675884.0,23628.0,200,409.625,452.0,168,44,168,12,3,1.6140009924747711,2.130961584500488
Bravo,Germany,Mood Stabilizers,2017-04-01,10800380.0,27800.0,172,377.41279069767444,364.5,151,44,151,12,3,1.5831469495980113,1.9447002561033235
Bravo,Germany,Mood Stabilizers,2017-05-01,11240145.0,28306.0,214,399.4392523364486,391.0,173,43,173,12,3,1.7806332467184958,1.9917986177225577
Bravo,Germany,Mood Stabilizers,2017-06-01,14079327.0,31863.0,213,377.83098591549293,334.0,179,43,178,12,3,1.659982618817272,2.079453095817041
Bravo,Germany,Mood Stabilizers,2017-07-01,15239681.0,34772.0,218,421.0550458715596,404.0,183,44,183,14,3,1.6076332844957892,1.9251490816310526
Bravo,Germany,Mood Stabilizers,2017-08-01,10333168.0,24269.0,227,396.4185022026432,404.0,193,44,193,10,3,1.6614926758826296,1.935543823501456
Bravo,Germany,Mood Stabilizers,2017-09-01,9547562.0,19552.0,200,398.825,391.0,167,44,166,11,3,1.614353924815306,1.9335828848713303
Bravo,Germany,Mood Stabilizers,2017-10-01,8293625.0,20965.0,195,425.9794871794872,488.0,162,44,161,10,3,1.4617219549646556,2.025884088498319
Bravo,Germany,Mood Stabilizers,2017-11-01,8269697.0,18086.0,232,408.2068965517241,452.0,183,42,183,12,3,1.6273895780729748,2.07828005374495
Bravo,Germany,Mood Stabilizers,2017-12-01,4732167.0,12742.0,159,390.3207547169811,368.0,137,42,137,11,3,1.500236838637359,2.166690182140337
Bravo,Germany,Mood Stabilizers,2018-01-01,9931846.0,22738.0,176,429.3068181818182,488.0,145,42,145,9,3,1.5799201219582295,1.9681379033297883
Bravo,Germany,Mood Stabilizers,2018-02-01,8749043.0,22980.0,216,409.25925925925924,404.0,177,43,177,7,3,1.5737977927107047,2.1106503833887342
Bravo,Germany,Mood Stabilizers,2018-03-01,22838163.0,35561.0,196,414.3826530612245,404.0,169,44,169,8,3,1.551862911638071,2.0942122153359657
Bravo,Germany,Mood Stabilizers,2018-04-01,6704538.0,16614.0,188,434.6010638297872,466.5,160,43,159,7,3,1.665923824323327,2.1337411825307595
Bravo,Germany,Mood Stabilizers,2018-05-01,11467286.0,25767.0,200,386.315,368.0,163,44,162,6,3,1.5848137057482141,1.994122917826469
Bravo,Germany,Mood Stabilizers,2018-06-01,8751604.0,26037.0,216,404.48148148148147,397.5,175,44,174,10,3,1.6378505385700581,2.1342221160593353
Bravo,Germany,Mood Stabilizers,2018-07-01,9899616.0,24122.0,198,397.3686868686869,391.0,166,44,166,9,3,1.6372644899727955,1.9916325094215372
Bravo,Germany,Mood Stabilizers,2018-08-01,28194691.0,56496.0,167,381.2455089820359,368.0,147,41,147,9,3,1.6232919342556196,1.9391826512186863
Bravo,Germany,Mood Stabilizers,2018-09-01,8309411.0,19445.0,160,430.45625,481.0,133,43,133,8,3,1.5366399396980281,2.1170065284372996
Bravo,Germany,Mood Stabilizers,2018-10-01,10266582.0,27417.0,246,397.6138211382114,404.0,202,44,201,9,3,1.5631813479299763,2.0651712724360833
Bravo,Germany,Mood Stabilizers,2018-11-01,11675515.0,25781.0,169,411.64497041420117,391.0,147,41,145,8,3,1.5602188342390595,2.0610996605928666
Bravo,Germany,Mood Stabilizers,2018-12-01,5945558.0,15116.0,137,384.11678832116786,361.0,125,41,125,10,3,1.6053963002988736,2.036016478363174
Bravo,Germany,Mood Stabilizers,2019-01-01,4356572.0,12769.0,162,410.7283950617284,404.0,145,42,145,4,3,1.6561208530095326,2.0689420917706105
Bravo,Germany,Mood Stabilizers,2019-02-01,8612832.0,20791.0,190,417.81052631578945,404.0,162,41,162,7,3,1.522185498167985,1.9969921970218871
Bravo,Germany,Mood Stabilizers,2019-03-01,12397879.0,50600.0,195,391.0051282051282,404.0,160,43,160,4,3,1.598474342330385,2.237365699933924
Bravo,Germany,Mood Stabilizers,2019-04-01,6317974.0,17377.0,153,378.6078431372549,368.0,134,43,134,4,3,1.6341456734094864,1.9762780240588753
Bravo,Poland,Analgesics,2018-01-01,1511232.0,3814.0,164,449.4146341463415,460.0,114,41,114,8,3,1.4935975418680558,2.3757685708537504
Bravo,Poland,Analgesics,2018-02-01,2156844.0,4805.0,162,408.462962962963,424.5,114,39,114,8,3,1.4225379044605237,2.3166916123542514
Bravo,Poland,Analgesics,2018-03-01,2443214.0,5284.0,169,416.8934911242604,445.0,116,41,116,8,3,1.3963880356926932,2.2832759558660656
Bravo,Poland,Analgesics,2018-04-01,856059.0,1870.0,96,429.8854166666667,460.0,74,37,74,7,3,1.3283948243069992,2.5200240790200805
Bravo,Poland,Analgesics,2018-05-01,1658829.0,3802.0,108,457.2962962962963,459.0,80,39,80,8,3,1.406035450014313,2.461548226394211
Bravo,Poland,Analgesics,2018-06-01,2739474.0,4964.0,112,460.60714285714283,460.0,82,40,82,8,3,1.4524507377657467,2.2204330451032193
Bravo,Poland,Analgesics,2018-07-01,1597194.0,3291.0,137,461.2700729927007,460.0,97,42,97,8,3,1.312778558099678,2.361562008460864
Bravo,Poland,Analgesics,2018-08-01,2147033.0,5523.0,146,425.6506849315069,424.5,103,42,103,6,3,1.4377753219393816,2.192856954649797
Bravo,Poland,Analgesics,2018-09-01,1055347.0,2509.0,108,432.3796296296296,458.0,76,38,76,7,3,1.4358220190878734,2.2631078193701137
Bravo,Poland,Analgesics,2018-10-01,4479089.0,9568.0,173,450.8670520231214,529.0,114,42,114,7,3,1.3728679330925975,2.445561784306487
Bravo,Poland,Analgesics,2018-11-01,3444026.0,7112.0,164,425.6951219512195,435.0,115,42,115,7,3,1.4901035563148612,2.2769249273892056
Bravo,Poland,Analgesics,2018-12-01,2079251.0,6094.0,160,415.49375,445.0,115,41,115,7,3,1.384093379930535,2.254726997889586
Bravo,Poland,Antibiotics,2018-01-01,1296295.0,3192.0,109,436.8532110091743,450.0,79,33,79,8,3,1.5031427731850093,2.31522993951619
Bravo,Poland,Antibiotics,2018-02-01,2125568.0,5335.0,105,392.0,424.0,87,34,87,8,3,1.4526250367383098,2.1581802610570127
Bravo,Poland,Antibiotics,2018-03-01,753925.0,2200.0,104,436.00961538461536,449.0,78,34,78,8,3,1.3305205370843585,2.308953817392293
Bravo,Poland,Antibiotics,2018-04-01,541821.0,1293.0,84,420.54761904761904,448.0,74,34,74,7,3,1.4380227266122387,2.4055239499408936
Bravo,Poland,Antibiotics,2018-05-01,1439908.0,2974.0,103,417.68932038834953,450.0,75,33,75,8,3,1.4785048169951251,2.3303183734533555
Bravo,Poland,Antibiotics,2018-06-01,1911438.0,6069.0,106,398.5660377358491,439.0,83,33,83,8,3,1.3041326511019742,2.415232652888086
Bravo,Poland,Antibiotics,2018-07-01,1697178.0,3469.0,110,455.45454545454544,458.0,87,31,87,8,3,1.4749743889972005,2.519777117877158
Bravo,Poland,Antibiotics,2018-08-01,1641115.0,4647.0,131,405.40458015267177,430.0,103,35,103,7,3,1.5623739005295079,2.2248273581913947
Bravo,Poland,Antibiotics,2018-09-01,2463763.0,4925.0,106,413.6698113207547,448.0,85,35,85,6,3,1.4710095257222155,2.4679185652819737
Bravo,Poland,Antibiotics,2018-10-01,2487477.0,4948.0,125,448.424,452.0,91,34,91,6,3,1.3833973590045072,2.3291938124798026
Bravo,Poland,Antibiotics,2018-11-01,1325662.0,4248.0,121,399.55371900826447,424.0,97,33,97,7,3,1.4442204413672737,2.2934403058646935
Bravo,Poland,Antibiotics,2018-12-01,1295364.0,3010.0,132,398.219696969697,424.0,96,34,96,7,3,1.4810494128505602,2.2110800522791445
Bravo,Poland,Antimalarial,2018-01-01,1901898.0,6761.0,124,354.9596774193548,405.0,95,34,95,8,3,1.4725221291144333,2.222833043934928
Bravo,Poland,Antimalarial,2018-02-01,2705387.0,7728.0,115,354.2,408.0,88,34,88,8,3,1.4967574142524742,2.341638071158197
Bravo,Poland,Antimalarial,2018-03-01,1223869.0,4755.0,124,360.28225806451616,402.0,95,35,95,9,3,1.4148576705799605,2.252357673223789
Bravo,Poland,Antimalarial,2018-04-01,921416.0,2607.0,84,339.3809523809524,402.0,65,30,65,8,3,1.4870042155819982,2.35188413350531
Bravo,Poland,Antimalarial,2018-05-01,1586863.0,3752.0,113,347.6814159292035,402.0,85,34,85,8,3,1.3567757868901098,2.5124065782585676
Bravo,Poland,Antimalarial,2018-06-01,1772459.0,4514.0,91,308.6923076923077,206.0,73,33,73,8,3,1.4426547707737087,2.3123693364773787
Bravo,Poland,Antimalarial,2018-07-01,799486.0,2862.0,104,318.5673076923077,248.0,80,34,80,7,3,1.4578275510151673,2.2327740442775803
Bravo,Poland,Antimalarial,2018-08-01,1255646.0,3763.0,120,327.4,402.0,98,34,98,7,3,1.3873337649790631,2.300189552496003
Bravo,Poland,Antimalarial,2018-09-01,2554313.0,7552.0,85,322.3529411764706,262.0,67,33,67,6,3,1.4656153397304563,2.340622310747427
Bravo,Poland,Antimalarial,2018-10-01,2795569.0,7236.0,136,356.65441176470586,405.0,100,34,100,7,3,1.4377106273863574,2.1784641394172914
Bravo,Poland,Antimalarial,2018-11-01,1813185.0,5654.0,134,357.15671641791045,402.0,100,35,100,7,3,1.2288341950009876,2.3680860007535602
Bravo,Poland,Antimalarial,2018-12-01,1300458.0,3244.0,119,313.3529411764706,206.0,91,34,91,6,3,1.3928976070966512,2.4035218308874344
Bravo,Poland,Antipiretics,2018-01-01,1584817.0,3070.0,99,473.27272727272725,492.0,75,33,75,7,3,1.3893369536402453,2.189465754031963
Bravo,Poland,Antipiretics,2018-02-01,2507795.0,4598.0,121,477.57851239669424,490.0,91,34,91,8,3,1.424708891891115,2.1988240273457045
Bravo,Poland,Antipiretics,2018-03-01,2231041.0,4567.0,102,494.01960784313724,533.0,84,35,84,7,3,1.4169288980786057,2.528328577232706
Bravo,Poland,Antipiretics,2018-04-01,1577355.0,3158.0,95,482.57894736842104,490.0,71,33,71,8,3,1.3814789428672676,2.4488887727326705
Bravo,Poland,Antipiretics,2018-05-01,2742293.0,5542.0,102,480.22549019607845,487.0,78,33,78,6,3,1.4346299542143348,2.3269518274206877
Bravo,Poland,Antipiretics,2018-06-01,2438112.0,4641.0,95,457.7157894736842,487.0,75,33,75,7,3,1.4434266105673885,2.2371234283336054
Bravo,Poland,Antipiretics,2018-07-01,1954669.0,3859.0,104,440.13461538461536,470.0,79,32,79,8,3,1.2788334021255794,2.3895374619458405
Bravo,Poland,Antipiretics,2018-08-01,1498946.0,3332.0,125,459.208,487.0,96,33,96,7,3,1.4660670519753656,2.4608381639207875
Bravo,Poland,Antipiretics,2018-09-01,3146469.0,6636.0,96,435.2083333333333,453.0,74,34,74,6,3,1.465576546534943,2.3591504030415384
Bravo,Poland,Antipiretics,2018-10-01,2581763.0,4680.0,124,502.8790322580645,512.5,92,34,92,7,3,1.348058720282635,2.2780326949445144
Bravo,Poland,Antipiretics,2018-11-01,1694910.0,3714.0,113,456.4513274336283,487.0,88,34,88,7,3,1.438309140316465,2.0757685357403552
Bravo,Poland,Antipiretics,2018-12-01,2823976.0,5780.0,109,466.3669724770642,487.0,87,35,87,7,3,1.4315667568015853,2.3284781893445943
Bravo,Poland,Antiseptics,2018-01-01,1703066.0,4656.0,187,378.80748663101605,347.0,121,49,121,8,3,1.4176560843900714,2.347897106684067
Bravo,Poland,Antiseptics,2018-02-01,2249311.0,5709.0,164,399.4451219512195,373.0,111,46,111,8,3,1.4113192682474547,2.2019429137295057
Bravo,Poland,Antiseptics,2018-03-01,3500475.0,9387.0,183,408.69398907103823,373.0,122,46,122,8,3,1.5054195905772019,2.452600275014292
Bravo,Poland,Antiseptics,2018-04-01,1325884.8,5827.2,124,370.31451612903226,374.0,89,46,89,8,3,1.4532139805233202,2.4568332541849465
Bravo,Poland,Antiseptics,2018-05-01,3735864.0,10113.0,137,404.6861313868613,390.0,94,44,94,8,3,1.555390710088091,2.170289121604212
Bravo,Poland,Antiseptics,2018-06-01,2358536.0,6408.0,145,375.60689655172416,347.0,102,47,102,8,3,1.342848394421141,2.3671378234789864
Bravo,Poland,Antiseptics,2018-07-01,2287494.0,6922.0,145,428.9862068965517,416.0,107,46,107,8,3,1.3807720920128044,2.222080515750922
Bravo,Poland,Antiseptics,2018-08-01,2762890.0,6199.0,186,412.18279569892474,382.5,122,48,122,7,3,1.4212820584012447,2.407429146761204
Bravo,Poland,Antiseptics,2018-09-01,4124284.0,11225.0,154,384.3766233766234,373.0,110,47,110,7,3,1.4067170008500063,2.4614288922000713
Bravo,Poland,Antiseptics,2018-10-01,3536552.0,7637.0,178,408.5112359550562,390.0,118,49,118,7,3,1.4645716715337493,2.256642649033669
Bravo,Poland,Antiseptics,2018-11-01,3003018.0,7690.0,183,377.0983606557377,373.0,123,48,123,8,3,1.4806821438194084,2.2918177278097733
Bravo,Poland,Antiseptics,2018-12-01,1636302.0,3791.0,159,400.17610062893084,375.0,113,46,113,6,3,1.4912576692256108,2.456203777301493
Bravo,Poland,Mood Stabilizers,2018-01-01,1602535.0,3632.0,145,430.00689655172414,481.0,107,41,107,8,3,1.4989906141917193,2.2088347816111065
Bravo,Poland,Mood Stabilizers,2018-02-01,2741445.0,7244.0,143,373.0979020979021,361.0,106,41,106,8,3,1.4821645670074926,2.269024505466602
Bravo,Poland,Mood Stabilizers,2018-03-01,3643182.0,7712.0,187,409.6524064171123,452.0,124,44,124,8,3,1.4327755163204474,2.2800898652547708
Bravo,Poland,Mood Stabilizers,2018-04-01,2844590.0,6911.0,106,410.5,481.0,83,36,83,8,3,1.430180622395525,2.1100322518163797
Bravo,Poland,Mood Stabilizers,2018-05-01,2602531.0,5750.0,125,390.224,404.0,97,40,97,8,3,1.4611183919781374,2.0995365770594048
Bravo,Poland,Mood Stabilizers,2018-06-01,2514551.0,4983.0,131,415.82442748091603,481.0,101,40,101,7,3,1.509960451533595,2.2648046600044096
Bravo,Poland,Mood Stabilizers,2018-07-01,2729943.0,5580.0,131,362.80916030534354,311.0,92,39,92,7,3,1.542376169234784,2.2561558112149878
Bravo,Poland,Mood Stabilizers,2018-08-01,4639609.0,9116.0,155,423.8451612903226,481.0,102,44,102,6,3,1.3639718855376295,2.4053516604895893
Bravo,Poland,Mood Stabilizers,2018-09-01,1450805.0,4258.0,137,373.11678832116786,361.0,99,44,99,7,3,1.4647681603263343,2.223984965216689
Bravo,Poland,Mood Stabilizers,2018-10-01,2991698.0,6569.0,186,432.98924731182797,481.0,117,43,117,6,3,1.4528193394499944,2.4088937892572435
Bravo,Poland,Mood Stabilizers,2018-11-01,1885589.0,3878.0,131,391.6564885496183,452.0,96,42,96,8,3,1.5050141056531379,2.39406002189496
Bravo,Poland,Mood Stabilizers,2018-12-01,2285962.0,6554.0,149,410.2684563758389,391.0,108,43,108,7,3,1.4410528469116122,2.1617342353928333
Charlie,Germany,Analgesics,2017-01-01,5451129.0,14046.0,183,405.04918032786884,445.0,164,41,164,12,3,1.5939416723375266,2.099582829558077
Charlie,Germany,Analgesics,2017-02-01,4410743.0,13131.0,186,410.4032258064516,435.0,156,41,156,10,3,1.6506561488547846,2.154867080176641
Charlie,Germany,Analgesics,2017-03-01,13357326.0,36380.0,184,412.2445652173913,435.0,147,41,147,13,3,1.6288350573742356,2.0022642248164324
Charlie,Germany,Analgesics,2017-04-01,5539509.0,15817.0,161,445.8447204968944,460.0,136,42,136,13,3,1.6054966172576082,1.9742712366342285
Charlie,Germany,Analgesics,2017-05-01,5173863.0,12377.0,202,412.8960396039604,435.0,169,42,169,12,3,1.6151434522681283,1.8955579010185202
Charlie,Germany,Analgesics,2017-06-01,14396956.0,30954.0,231,442.6017316017316,460.0,185,42,185,12,3,1.4991335777998411,2.0791044140757813
Charlie,Germany,Analgesics,2017-07-01,10995588.0,31568.0,243,432.34567901234567,458.0,202,42,202,13,3,1.6270267599361146,2.0282814483276823
Charlie,Germany,Analgesics,2017-08-01,7814396.0,18039.0,205,441.52682926829266,460.0,164,42,164,11,3,1.4971905919028963,1.9096847055655466
Charlie,Germany,Analgesics,2017-09-01,8142410.0,19841.0,189,441.56613756613757,458.0,161,42,161,12,3,1.6683147316733007,1.8908911028049422
Charlie,Germany,Analgesics,2017-10-01,6983873.0,16066.0,185,425.9189189189189,458.0,159,42,158,12,3,1.46846555608951,2.0283276945603648
Charlie,Germany,Analgesics,2017-11-01,7316793.0,24135.0,226,425.9159292035398,459.0,188,42,188,12,3,1.6523284992165768,2.102919510013093
Charlie,Germany,Analgesics,2017-12-01,9471804.0,21169.0,141,441.29787234042556,529.0,129,40,129,10,3,1.5564728802642132,2.2457243661936572
Charlie,Germany,Analgesics,2018-01-01,6988713.0,13528.0,164,436.4329268292683,451.5,144,42,144,8,3,1.6025896496425425,1.9584008771652397
Charlie,Germany,Analgesics,2018-02-01,5357098.0,13241.0,166,421.37951807228916,435.0,142,42,142,8,3,1.627943886361573,1.869542349505943
Charlie,Germany,Analgesics,2018-03-01,9860784.0,23865.0,196,440.0357142857143,458.0,167,42,167,11,3,1.5830774162261623,2.0297942841343546
Charlie,Germany,Analgesics,2018-04-01,5354778.0,15263.0,149,432.61744966442956,458.0,127,42,127,9,3,1.6130928072912287,2.202226698642915
Charlie,Germany,Analgesics,2018-05-01,5155040.0,12601.0,159,428.42767295597486,445.0,145,40,145,7,3,1.6488002725117044,1.987561431867056
Charlie,Germany,Analgesics,2018-06-01,23332622.0,44530.0,215,446.846511627907,458.0,182,42,182,12,3,1.543084804122776,2.084186543423149
Charlie,Germany,Analgesics,2018-07-01,8431339.0,20874.0,203,421.0049261083744,435.0,173,42,173,9,3,1.6010170411370757,2.1202506451885985
Charlie,Germany,Analgesics,2018-08-01,8463631.0,19716.0,167,441.0179640718563,458.0,146,41,146,8,3,1.6072410591744997,2.1297245087941175
Charlie,Germany,Analgesics,2018-09-01,6550042.0,15411.0,182,402.97802197802196,386.0,151,42,151,12,3,1.652158916376312,1.9599826767237494
Charlie,Germany,Analgesics,2018-10-01,12991304.0,28145.0,231,436.6666666666667,458.0,190,41,190,9,3,1.5988016981813782,1.9854757235027731
Charlie,Germany,Analgesics,2018-11-01,12881456.0,30534.0,226,417.7920353982301,445.0,183,42,183,7,3,1.5878050124473724,2.109233448129756
Charlie,Germany,Analgesics,2018-12-01,11528680.0,29115.0,123,434.5365853658537,445.0,111,40,111,9,3,1.7240906664751845,2.0098744668846726
Charlie,Germany,Analgesics,2019-01-01,2618971.0,4765.0,135,431.8666666666667,458.0,121,39,121,3,3,1.6695404458640404,1.952624326070931
Charlie,Germany,Analgesics,2019-02-01,4534736.0,11015.0,184,447.5978260869565,460.0,157,41,157,8,3,1.5755134934639992,1.9638983078698544
Charlie,Germany,Analgesics,2019-03-01,9223961.0,25234.0,236,437.52542372881356,459.0,195,42,194,5,3,1.573871021403274,2.1200223925926167
Charlie,Germany,Analgesics,2019-04-01,34757865.0,67532.0,141,431.6737588652482,445.0,126,42,126,4,3,1.7573878138064736,1.7959642296909148
Charlie,Germany,Antibiotics,2017-01-01,7008113.0,15579.0,139,411.3021582733813,448.0,127,34,127,11,3,1.5658688252096762,1.9532881633943806
Charlie,Germany,Antibiotics,2017-02-01,4775321.0,13161.0,141,398.0851063829787,424.0,124,34,124,10,3,1.5854564405193212,1.9712682733326332
Charlie,Germany,Antibiotics,2017-03-01,4853163.0,15835.0,167,382.58682634730536,424.0,142,35,142,11,3,1.6460901550956533,2.0123124775062124
Charlie,Germany,Antibiotics,2017-04-01,4976352.0,12551.0,131,404.22137404580155,430.0,116,34,116,10,3,1.5778645521618375,2.003303200495542
Charlie,Germany,Antibiotics,2017-05-01,9175019.0,23204.0,164,376.6036585365854,401.0,142,35,142,12,3,1.628229726270964,2.1566144536486744
Charlie,Germany,Antibiotics,2017-06-01,7580617.0,25929.0,169,441.9230769230769,450.0,144,35,144,13,3,1.7129608729302757,2.105883450061189
Charlie,Germany,Antibiotics,2017-07-01,6285872.0,12641.0,159,466.49056603773585,452.0,146,33,146,11,3,1.636409653327097,1.9906791079226431
Charlie,Germany,Antibiotics,2017-08-01,5736108.0,14799.0,160,438.33125,450.0,142,35,142,11,3,1.5389894531790869,2.0692413285621845
Charlie,Germany,Antibiotics,2017-09-01,6607885.0,26855.0,167,404.5748502994012,424.0,145,35,145,13,3,1.5654542532830504,2.0422009459752366
Charlie,Germany,Antibiotics,2017-10-01,4776432.0,12704.0,163,408.14723926380367,430.0,140,35,140,11,3,1.6906823189250282,2.2140452698644206
Charlie,Germany,Antibiotics,2017-11-01,5167022.0,11794.0,160,405.2125,427.0,139,35,139,11,3,1.5838770838827902,1.9012383053696957
Charlie,Germany,Antibiotics,2017-12-01,4787901.0,12194.0,127,400.93700787401576,424.0,110,34,110,8,3,1.571559395724344,2.1332428978165767
Charlie,Germany,Antibiotics,2018-01-01,4566737.0,11862.0,143,407.35664335664336,448.0,127,35,127,8,3,1.552480391525482,2.1588369734702666
Charlie,Germany,Antibiotics,2018-02-01,9595410.0,22838.0,154,393.6818181818182,430.0,136,35,136,8,3,1.6212599952793196,2.0238861245827082
Charlie,Germany,Antibiotics,2018-03-01,8121706.0,23860.0,161,426.18633540372673,450.0,132,35,132,9,3,1.517320311787235,2.090112265802021
Charlie,Germany,Antibiotics,2018-04-01,13754998.0,30043.0,153,437.1830065359477,430.0,137,34,137,8,3,1.692422361714627,2.0733425239199303
Charlie,Germany,Antibiotics,2018-05-01,5309700.0,21245.0,145,420.26206896551724,450.0,135,35,135,9,3,1.6919722098566536,2.0220715336589152
Charlie,Germany,Antibiotics,2018-06-01,5923288.0,14252.0,156,445.02564102564105,448.0,136,35,136,9,3,1.5894230041960438,1.9838485017237488
Charlie,Germany,Antibiotics,2018-07-01,11642989.0,26496.0,182,442.9835164835165,452.0,156,34,156,7,3,1.605672172470532,2.089391517172708
Charlie,Germany,Antibiotics,2018-08-01,3935770.0,9230.0,124,413.36290322580646,450.0,107,35,107,7,3,1.5401343490318575,2.2550648727280054
Charlie,Germany,Antibiotics,2018-09-01,7376653.0,16347.0,135,454.36296296296297,458.0,119,35,119,11,3,1.698719424081667,1.9845208294184766
Charlie,Germany,Antibiotics,2018-10-01,11708320.0,24997.0,198,434.19191919191917,452.0,166,35,165,9,3,1.5933079227876596,2.0215482068361434
Charlie,Germany,Antibiotics,2018-11-01,3617453.0,9334.0,146,396.63698630136986,427.0,131,34,130,6,3,1.5862599456617053,1.9010892018957126
Charlie,Germany,Antibiotics,2018-12-01,6114688.0,9937.0,98,426.4591836734694,458.0,85,33,85,8,3,1.677737008389703,1.930963740817955
Charlie,Germany,Antibiotics,2019-01-01,1449212.0,3828.0,104,403.90384615384613,448.0,100,33,100,3,3,1.5611731174711896,1.990836511039615
Charlie,Germany,Antibiotics,2019-02-01,12739283.0,42705.0,136,445.34558823529414,455.0,122,34,122,7,3,1.6149524506345245,2.068234885995601
Charlie,Germany,Antibiotics,2019-03-01,9880589.0,21181.0,173,413.5895953757225,448.0,148,35,148,5,3,1.5730705902173308,2.141726964366641
Charlie,Germany,Antibiotics,2019-04-01,5636546.0,14131.0,128,398.9609375,430.0,115,35,114,4,3,1.6002300851228195,2.141443333067139
Charlie,Germany,Antimalarial,2017-01-01,5297448.0,15086.0,136,300.47058823529414,206.0,126,34,126,11,3,1.5990200064978168,2.00401395507602
Charlie,Germany,Antimalarial,2017-02-01,5820398.0,19923.0,165,336.0060606060606,402.0,139,35,139,10,3,1.6648699797307662,1.8520708596296824
Charlie,Germany,Antimalarial,2017-03-01,5473799.0,13648.0,133,311.9398496240602,248.0,117,35,117,11,3,1.6224027328916302,2.1452872244447105
Charlie,Germany,Antimalarial,2017-04-01,7696989.0,17413.0,132,377.5530303030303,409.0,118,35,117,10,3,1.6189037904245385,1.9422567622412579
Charlie,Germany,Antimalarial,2017-05-01,2948083.0,11872.0,158,324.4873417721519,319.5,143,35,143,10,3,1.6901043165037952,2.1603268522780783
Charlie,Germany,Antimalarial,2017-06-01,4563460.0,14526.0,171,333.41520467836256,377.0,149,35,149,12,3,1.6619177739991307,2.2084053228897704
Charlie,Germany,Antimalarial,2017-07-01,6289673.0,16935.0,165,322.23636363636365,262.0,143,34,143,13,3,1.5263526040070345,2.053728125188242
Charlie,Germany,Antimalarial,2017-08-01,5081431.0,14183.0,168,359.5892857142857,405.0,152,35,152,11,3,1.6416769794090524,1.9922920703050404
Charlie,Germany,Antimalarial,2017-09-01,3123599.0,10768.0,157,366.61783439490443,402.0,138,34,138,11,3,1.699008065180366,2.0213377902361214
Charlie,Germany,Antimalarial,2017-10-01,7710582.0,20173.0,153,326.640522875817,262.0,128,35,128,11,3,1.4631103645793873,2.234244730784666
Charlie,Germany,Antimalarial,2017-11-01,8220733.0,22062.0,177,325.2090395480226,262.0,161,34,161,11,3,1.6686946901040522,2.1164394226847287
Charlie,Germany,Antimalarial,2017-12-01,3494059.0,11048.0,129,332.1937984496124,377.0,117,35,117,9,3,1.6302961540667618,1.8285466734530258
Charlie,Germany,Antimalarial,2018-01-01,3660827.0,10047.0,117,341.46153846153845,402.0,108,34,108,8,3,1.5156909359385184,2.0800399096454028
Charlie,Germany,Antimalarial,2018-02-01,8433501.0,19905.0,156,300.0769230769231,200.5,142,34,142,8,3,1.517350631698189,1.9687395866840818
Charlie,Germany,Antimalarial,2018-03-01,14048401.0,35499.0,159,313.2327044025157,248.0,133,35,132,11,3,1.6177974010034186,1.9253780408521968
Charlie,Germany,Antimalarial,2018-04-01,9828493.0,22792.0,128,317.5,262.0,118,34,118,6,3,1.5720710142283867,2.1260926617154228
