team,country,product_class,date,metric,method,split,observed,prediction
Charlie,Germany,Antipiretics,2018-10-01,total_sales,moving_average,validation,8922621.0,8444469.333333334
Charlie,Germany,Antipiretics,2018-10-01,total_sales,exponential_smoothing,validation,8922621.0,8149142.450613366
Charlie,Germany,Antipiretics,2018-11-01,total_sales,seasonal_naive,validation,7618517.0,5247658.0
Charlie,Germany,Antipiretics,2018-11-01,total_sales,moving_average,validation,7618517.0,8218997.333333333
Charlie,Germany,Antipiretics,2018-11-01,total_sales,exponential_smoothing,validation,7618517.0,8381186.015429356
Charlie,Germany,Antipiretics,2018-12-01,total_sales,seasonal_naive,validation,3873585.0,7268195.0
Charlie,Germany,Antipiretics,2018-12-01,total_sales,moving_average,validation,3873585.0,8364488.333333333
Charlie,Germany,Antipiretics,2018-12-01,total_sales,exponential_smoothing,validation,3873585.0,8152385.310800549
Charlie,Germany,Antipiretics,2019-01-01,total_sales,seasonal_naive,test,2638003.0,7216524.0
Charlie,Germany,Antipiretics,2019-01-01,total_sales,moving_average,test,2638003.0,6804907.666666667
Charlie,Germany,Antipiretics,2019-01-01,total_sales,exponential_smoothing,test,2638003.0,6868745.2175603835
Charlie,Germany,Antipiretics,2019-02-01,total_sales,seasonal_naive,test,8722193.0,10439285.6
Charlie,Germany,Antipiretics,2019-02-01,total_sales,moving_average,test,8722193.0,4710035.0
Charlie,Germany,Antipiretics,2019-02-01,total_sales,exponential_smoothing,test,8722193.0,5599522.552292269
Charlie,Germany,Antipiretics,2019-03-01,total_sales,seasonal_naive,test,7815301.0,12294377.0
Charlie,Germany,Antipiretics,2019-03-01,total_sales,moving_average,test,7815301.0,5077927.0
Charlie,Germany,Antipiretics,2019-03-01,total_sales,exponential_smoothing,test,7815301.0,6536323.686604587
Charlie,Germany,Antipiretics,2019-04-01,total_sales,seasonal_naive,test,3218489.0,10208021.0
Charlie,Germany,Antipiretics,2019-04-01,total_sales,moving_average,test,3218489.0,6391832.333333333
Charlie,Germany,Antipiretics,2019-04-01,total_sales,exponential_smoothing,test,3218489.0,6920016.88062321
Charlie,Germany,Antipiretics,2018-07-01,distinct_customers,seasonal_naive,validation,133.0,142.0
Charlie,Germany,Antipiretics,2018-07-01,distinct_customers,moving_average,validation,133.0,134.0
Charlie,Germany,Antipiretics,2018-07-01,distinct_customers,exponential_smoothing,validation,133.0,136.69352477428257
Charlie,Germany,Antipiretics,2018-08-01,distinct_customers,seasonal_naive,validation,116.0,155.0
Charlie,Germany,Antipiretics,2018-08-01,distinct_customers,moving_average,validation,116.0,137.66666666666666
Charlie,Germany,Antipiretics,2018-08-01,distinct_customers,exponential_smoothing,validation,116.0,135.5854673419978
Charlie,Germany,Antipiretics,2018-09-01,distinct_customers,seasonal_naive,validation,123.0,138.0
Charlie,Germany,Antipiretics,2018-09-01,distinct_customers,moving_average,validation,123.0,129.66666666666666
Charlie,Germany,Antipiretics,2018-09-01,distinct_customers,exponential_smoothing,validation,123.0,129.70982713939844
Charlie,Germany,Antipiretics,2018-10-01,distinct_customers,seasonal_naive,validation,164.0,117.0
Charlie,Germany,Antipiretics,2018-10-01,distinct_customers,moving_average,validation,164.0,124.0
Charlie,Germany,Antipiretics,2018-10-01,distinct_customers,exponential_smoothing,validation,164.0,127.69687899757889
Charlie,Germany,Antipiretics,2018-11-01,distinct_customers,seasonal_naive,validation,140.0,152.0
Charlie,Germany,Antipiretics,2018-11-01,distinct_customers,moving_average,validation,140.0,134.33333333333334
Charlie,Germany,Antipiretics,2018-11-01,distinct_customers,exponential_smoothing,validation,140.0,138.5878152983052
Charlie,Germany,Antipiretics,2018-12-01,distinct_customers,seasonal_naive,validation,99.0,128.0
Charlie,Germany,Antipiretics,2018-12-01,distinct_customers,moving_average,validation,99.0,142.33333333333334
Charlie,Germany,Antipiretics,2018-12-01,distinct_customers,exponential_smoothing,validation,99.0,139.01147070881365
Charlie,Germany,Antipiretics,2019-01-01,distinct_customers,seasonal_naive,test,117.0,112.0
Charlie,Germany,Antipiretics,2019-01-01,distinct_customers,moving_average,test,117.0,134.33333333333334
Charlie,Germany,Antipiretics,2019-01-01,distinct_customers,exponential_smoothing,test,117.0,127.00802949616956
Charlie,Germany,Antipiretics,2019-02-01,distinct_customers,seasonal_naive,test,123.0,135.0
Charlie,Germany,Antipiretics,2019-02-01,distinct_customers,moving_average,test,123.0,118.66666666666667
Charlie,Germany,Antipiretics,2019-02-01,distinct_customers,exponential_smoothing,test,123.0,124.0056206473187
Charlie,Germany,Antipiretics,2019-03-01,distinct_customers,seasonal_naive,test,146.0,156.0
Charlie,Germany,Antipiretics,2019-03-01,distinct_customers,moving_average,test,146.0,113.0
Charlie,Germany,Antipiretics,2019-03-01,distinct_customers,exponential_smoothing,test,146.0,123.70393445312308
Charlie,Germany,Antipiretics,2019-04-01,distinct_customers,seasonal_naive,test,106.0,122.0
Charlie,Germany,Antipiretics,2019-04-01,distinct_customers,moving_average,test,106.0,128.66666666666666
Charlie,Germany,Antipiretics,2019-04-01,distinct_customers,exponential_smoothing,test,106.0,130.39275411718614
Charlie,Germany,Antipiretics,2018-07-01,transaction_count,seasonal_naive,validation,148.0,163.0
Charlie,Germany,Antipiretics,2018-07-01,transaction_count,moving_average,validation,148.0,151.0
Charlie,Germany,Antipiretics,2018-07-01,transaction_count,exponential_smoothing,validation,148.0,155.52229011757268
Charlie,Germany,Antipiretics,2018-08-01,transaction_count,seasonal_naive,validation,135.0,180.0
Charlie,Germany,Antipiretics,2018-08-01,transaction_count,moving_average,validation,135.0,156.66666666666666
Charlie,Germany,Antipiretics,2018-08-01,transaction_count,exponential_smoothing,validation,135.0,153.26560308230086
Charlie,Germany,Antipiretics,2018-09-01,transaction_count,seasonal_naive,validation,138.0,165.0
Charlie,Germany,Antipiretics,2018-09-01,transaction_count,moving_average,validation,138.0,147.0
Charlie,Germany,Antipiretics,2018-09-01,transaction_count,exponential_smoothing,validation,138.0,147.7859221576106
Charlie,Germany,Antipiretics,2018-10-01,transaction_count,seasonal_naive,validation,190.0,134.0
Charlie,Germany,Antipiretics,2018-10-01,transaction_count,moving_average,validation,190.0,140.33333333333334
Charlie,Germany,Antipiretics,2018-10-01,transaction_count,exponential_smoothing,validation,190.0,144.85014551032742
Charlie,Germany,Antipiretics,2018-11-01,transaction_count,seasonal_naive,validation,157.0,175.0
Charlie,Germany,Antipiretics,2018-11-01,transaction_count,moving_average,validation,157.0,154.33333333333334
Charlie,Germany,Antipiretics,2018-11-01,transaction_count,exponential_smoothing,validation,157.0,158.39510185722918
Charlie,Germany,Antipiretics,2018-12-01,transaction_count,seasonal_naive,validation,107.0,147.0
Charlie,Germany,Antipiretics,2018-12-01,transaction_count,moving_average,validation,107.0,161.66666666666666
Charlie,Germany,Antipiretics,2018-12-01,transaction_count,exponential_smoothing,validation,107.0,157.9765713000604
Charlie,Germany,Antipiretics,2019-01-01,transaction_count,seasonal_naive,test,128.0,123.0
Charlie,Germany,Antipiretics,2019-01-01,transaction_count,moving_average,test,128.0,151.33333333333334
Charlie,Germany,Antipiretics,2019-01-01,transaction_count,exponential_smoothing,test,128.0,142.6835999100423
Charlie,Germany,Antipiretics,2019-02-01,transaction_count,seasonal_naive,test,141.0,155.0
Charlie,Germany,Antipiretics,2019-02-01,transaction_count,moving_average,test,141.0,130.66666666666666
Charlie,Germany,Antipiretics,2019-02-01,transaction_count,exponential_smoothing,test,141.0,138.27851993702959
Charlie,Germany,Antipiretics,2019-03-01,transaction_count,seasonal_naive,test,171.0,181.0
Charlie,Germany,Antipiretics,2019-03-01,transaction_count,moving_average,test,171.0,125.33333333333333
Charlie,Germany,Antipiretics,2019-03-01,transaction_count,exponential_smoothing,test,171.0,139.09496395592072
Charlie,Germany,Antipiretics,2019-04-01,transaction_count,seasonal_naive,test,115.0,131.0
Charlie,Germany,Antipiretics,2019-04-01,transaction_count,moving_average,test,115.0,146.66666666666666
Charlie,Germany,Antipiretics,2019-04-01,transaction_count,exponential_smoothing,test,115.0,148.6664747691445
Charlie,Germany,Antipiretics,2018-07-01,distinct_products,seasonal_naive,validation,35.0,35.0
Charlie,Germany,Antipiretics,2018-07-01,distinct_products,moving_average,validation,35.0,34.666666666666664
Charlie,Germany,Antipiretics,2018-07-01,distinct_products,exponential_smoothing,validation,35.0,34.51686375362992
Charlie,Germany,Antipiretics,2018-08-01,distinct_products,seasonal_naive,validation,34.0,35.0
Charlie,Germany,Antipiretics,2018-08-01,distinct_products,moving_average,validation,34.0,35.0
Charlie,Germany,Antipiretics,2018-08-01,distinct_products,exponential_smoothing,validation,34.0,34.661804627540945
Charlie,Germany,Antipiretics,2018-09-01,distinct_products,seasonal_naive,validation,34.0,35.0
Charlie,Germany,Antipiretics,2018-09-01,distinct_products,moving_average,validation,34.0,34.666666666666664
Charlie,Germany,Antipiretics,2018-09-01,distinct_products,exponential_smoothing,validation,34.0,34.46326323927866
Charlie,Germany,Antipiretics,2018-10-01,distinct_products,seasonal_naive,validation,35.0,35.0
Charlie,Germany,Antipiretics,2018-10-01,distinct_products,moving_average,validation,35.0,34.333333333333336
Charlie,Germany,Antipiretics,2018-10-01,distinct_products,exponential_smoothing,validation,35.0,34.32428426749506
Charlie,Germany,Antipiretics,2018-11-01,distinct_products,seasonal_naive,validation,34.0,34.0
Charlie,Germany,Antipiretics,2018-11-01,distinct_products,moving_average,validation,34.0,34.333333333333336
Charlie,Germany,Antipiretics,2018-11-01,distinct_products,exponential_smoothing,validation,34.0,34.52699898724654
Charlie,Germany,Antipiretics,2018-12-01,distinct_products,seasonal_naive,validation,34.0,34.0
Charlie,Germany,Antipiretics,2018-12-01,distinct_products,moving_average,validation,34.0,34.333333333333336
Charlie,Germany,Antipiretics,2018-12-01,distinct_products,exponential_smoothing,validation,34.0,34.36889929107258
Charlie,Germany,Antipiretics,2019-01-01,distinct_products,seasonal_naive,test,34.0,31.0
Charlie,Germany,Antipiretics,2019-01-01,distinct_products,moving_average,test,34.0,34.333333333333336
Charlie,Germany,Antipiretics,2019-01-01,distinct_products,exponential_smoothing,test,34.0,34.258229503750805
Charlie,Germany,Antipiretics,2019-02-01,distinct_products,seasonal_naive,test,35.0,34.0
Charlie,Germany,Antipiretics,2019-02-01,distinct_products,moving_average,test,35.0,34.0
Charlie,Germany,Antipiretics,2019-02-01,distinct_products,exponential_smoothing,test,35.0,34.180760652625565
Charlie,Germany,Antipiretics,2019-03-01,distinct_products,seasonal_naive,test,35.0,35.0
Charlie,Germany,Antipiretics,2019-03-01,distinct_products,moving_average,test,35.0,34.333333333333336
Charlie,Germany,Antipiretics,2019-03-01,distinct_products,exponential_smoothing,test,35.0,34.42653245683789
Charlie,Germany,Antipiretics,2019-04-01,distinct_products,seasonal_naive,test,35.0,34.0
Charlie,Germany,Antipiretics,2019-04-01,distinct_products,moving_average,test,35.0,34.666666666666664
Charlie,Germany,Antipiretics,2019-04-01,distinct_products,exponential_smoothing,test,35.0,34.59857271978652
Charlie,Germany,Antipiretics,2018-07-01,distinct_cities,seasonal_naive,validation,133.0,142.0
Charlie,Germany,Antipiretics,2018-07-01,distinct_cities,moving_average,validation,133.0,134.0
Charlie,Germany,Antipiretics,2018-07-01,distinct_cities,exponential_smoothing,validation,133.0,136.6462441688784
Charlie,Germany,Antipiretics,2018-08-01,distinct_cities,seasonal_naive,validation,116.0,154.0
Charlie,Germany,Antipiretics,2018-08-01,distinct_cities,moving_average,validation,116.0,137.66666666666666
Charlie,Germany,Antipiretics,2018-08-01,distinct_cities,exponential_smoothing,validation,116.0,135.55237091821488
Charlie,Germany,Antipiretics,2018-09-01,distinct_cities,seasonal_naive,validation,123.0,137.0
Charlie,Germany,Antipiretics,2018-09-01,distinct_cities,moving_average,validation,123.0,129.66666666666666
Charlie,Germany,Antipiretics,2018-09-01,distinct_cities,exponential_smoothing,validation,123.0,129.68665964275039
Charlie,Germany,Antipiretics,2018-10-01,distinct_cities,seasonal_naive,validation,164.0,117.0
Charlie,Germany,Antipiretics,2018-10-01,distinct_cities,moving_average,validation,164.0,124.0
Charlie,Germany,Antipiretics,2018-10-01,distinct_cities,exponential_smoothing,validation,164.0,127.68066174992526
Charlie,Germany,Antipiretics,2018-11-01,distinct_cities,seasonal_naive,validation,140.0,151.0
Charlie,Germany,Antipiretics,2018-11-01,distinct_cities,moving_average,validation,140.0,134.33333333333334
Charlie,Germany,Antipiretics,2018-11-01,distinct_cities,exponential_smoothing,validation,140.0,138.57646322494767
Charlie,Germany,Antipiretics,2018-12-01,distinct_cities,seasonal_naive,validation,99.0,128.0
Charlie,Germany,Antipiretics,2018-12-01,distinct_cities,moving_average,validation,99.0,142.33333333333334
Charlie,Germany,Antipiretics,2018-12-01,distinct_cities,exponential_smoothing,validation,99.0,139.00352425746337
Charlie,Germany,Antipiretics,2019-01-01,distinct_cities,seasonal_naive,test,117.0,112.0
Charlie,Germany,Antipiretics,2019-01-01,distinct_cities,moving_average,test,117.0,134.33333333333334
Charlie,Germany,Antipiretics,2019-01-01,distinct_cities,exponential_smoothing,test,117.0,127.00246698022436
Charlie,Germany,Antipiretics,2019-02-01,distinct_cities,seasonal_naive,test,123.0,135.0
Charlie,Germany,Antipiretics,2019-02-01,distinct_cities,moving_average,test,123.0,118.66666666666667
Charlie,Germany,Antipiretics,2019-02-01,distinct_cities,exponential_smoothing,test,123.0,124.00172688615706
Charlie,Germany,Antipiretics,2019-03-01,distinct_cities,seasonal_naive,test,146.0,156.0
Charlie,Germany,Antipiretics,2019-03-01,distinct_cities,moving_average,test,146.0,113.0
Charlie,Germany,Antipiretics,2019-03-01,distinct_cities,exponential_smoothing,test,146.0,123.70120882030994
Charlie,Germany,Antipiretics,2019-04-01,distinct_cities,seasonal_naive,test,106.0,122.0
Charlie,Germany,Antipiretics,2019-04-01,distinct_cities,moving_average,test,106.0,128.66666666666666
Charlie,Germany,Antipiretics,2019-04-01,distinct_cities,exponential_smoothing,test,106.0,130.39084617421696
Charlie,Germany,Antipiretics,2018-07-01,distributor_count,seasonal_naive,validation,7.0,12.0
Charlie,Germany,Antipiretics,2018-07-01,distributor_count,moving_average,validation,7.0,8.333333333333334
Charlie,Germany,Antipiretics,2018-07-01,distributor_count,exponential_smoothing,validation,7.0,8.923811033852662
Charlie,Germany,Antipiretics,2018-08-01,distributor_count,seasonal_naive,validation,8.0,10.0
Charlie,Germany,Antipiretics,2018-08-01,distributor_count,moving_average,validation,8.0,8.0
Charlie,Germany,Antipiretics,2018-08-01,distributor_count,exponential_smoothing,validation,8.0,8.346667723696862
Charlie,Germany,Antipiretics,2018-09-01,distributor_count,seasonal_naive,validation,10.0,11.0
Charlie,Germany,Antipiretics,2018-09-01,distributor_count,moving_average,validation,10.0,8.333333333333334
Charlie,Germany,Antipiretics,2018-09-01,distributor_count,exponential_smoothing,validation,10.0,8.242667406587803
Charlie,Germany,Antipiretics,2018-10-01,distributor_count,seasonal_naive,validation,8.0,11.0
Charlie,Germany,Antipiretics,2018-10-01,distributor_count,moving_average,validation,8.0,8.333333333333334
Charlie,Germany,Antipiretics,2018-10-01,distributor_count,exponential_smoothing,validation,8.0,8.769867184611462
Charlie,Germany,Antipiretics,2018-11-01,distributor_count,seasonal_naive,validation,9.0,10.0
Charlie,Germany,Antipiretics,2018-11-01,distributor_count,moving_average,validation,9.0,8.666666666666666
Charlie,Germany,Antipiretics,2018-11-01,distributor_count,exponential_smoothing,validation,9.0,8.538907029228023
Charlie,Germany,Antipiretics,2018-12-01,distributor_count,seasonal_naive,validation,8.0,9.0
Charlie,Germany,Antipiretics,2018-12-01,distributor_count,moving_average,validation,8.0,9.0
Charlie,Germany,Antipiretics,2018-12-01,distributor_count,exponential_smoothing,validation,8.0,8.677234920459615
Charlie,Germany,Antipiretics,2019-01-01,distributor_count,seasonal_naive,test,4.0,8.0
Charlie,Germany,Antipiretics,2019-01-01,distributor_count,moving_average,test,4.0,8.333333333333334
Charlie,Germany,Antipiretics,2019-01-01,distributor_count,exponential_smoothing,test,4.0,8.47406444432173
Charlie,Germany,Antipiretics,2019-02-01,distributor_count,seasonal_naive,test,6.0,9.0
Charlie,Germany,Antipiretics,2019-02-01,distributor_count,moving_average,test,6.0,7.0
Charlie,Germany,Antipiretics,2019-02-01,distributor_count,exponential_smoothing,test,6.0,7.131845111025211
Charlie,Germany,Antipiretics,2019-03-01,distributor_count,seasonal_naive,test,3.0,10.0
Charlie,Germany,Antipiretics,2019-03-01,distributor_count,moving_average,test,3.0,6.0
Charlie,Germany,Antipiretics,2019-03-01,distributor_count,exponential_smoothing,test,3.0,6.792291577717647
Charlie,Germany,Antipiretics,2019-04-01,distributor_count,seasonal_naive,test,4.0,8.0
Charlie,Germany,Antipiretics,2019-04-01,distributor_count,moving_average,test,4.0,4.333333333333333
Charlie,Germany,Antipiretics,2019-04-01,distributor_count,exponential_smoothing,test,4.0,5.6546041044023525
Charlie,Germany,Antipiretics,2018-07-01,workload,seasonal_naive,validation,2.7136551938783176,3.1236820781952623
Charlie,Germany,Antipiretics,2018-07-01,workload,moving_average,validation,2.7136551938783176,2.792666913508698
Charlie,Germany,Antipiretics,2018-07-01,workload,exponential_smoothing,validation,2.7136551938783176,2.87742899669372
Charlie,Germany,Antipiretics,2018-08-01,workload,seasonal_naive,validation,2.467953733217425,3.331985897807399
Charlie,Germany,Antipiretics,2018-08-01,workload,moving_average,validation,2.467953733217425,2.869885093245472
Charlie,Germany,Antipiretics,2018-08-01,workload,exponential_smoothing,validation,2.467953733217425,2.828296855849099
Charlie,Germany,Antipiretics,2018-09-01,workload,seasonal_naive,validation,2.5954763514601247,3.037056086802537
Charlie,Germany,Antipiretics,2018-09-01,workload,moving_average,validation,2.5954763514601247,2.71053881322644
Charlie,Germany,Antipiretics,2018-09-01,workload,exponential_smoothing,validation,2.5954763514601247,2.7201939190595965
Charlie,Germany,Antipiretics,2018-10-01,workload,seasonal_naive,validation,3.3602149672129387,2.5772234564323817
Charlie,Germany,Antipiretics,2018-10-01,workload,moving_average,validation,3.3602149672129387,2.5923617595186226
Charlie,Germany,Antipiretics,2018-10-01,workload,exponential_smoothing,validation,3.3602149672129387,2.6827786487797547
Charlie,Germany,Antipiretics,2018-11-01,workload,seasonal_naive,validation,2.9315316548075168,3.2156135634330365
Charlie,Germany,Antipiretics,2018-11-01,workload,moving_average,validation,2.9315316548075168,2.807881683963496
Charlie,Germany,Antipiretics,2018-11-01,workload,exponential_smoothing,validation,2.9315316548075168,2.88600954430971
Charlie,Germany,Antipiretics,2018-12-01,workload,seasonal_naive,validation,2.108564613584898,2.7981350011268873
Charlie,Germany,Antipiretics,2018-12-01,workload,moving_average,validation,2.108564613584898,2.96240765782686
Charlie,Germany,Antipiretics,2018-12-01,workload,exponential_smoothing,validation,2.108564613584898,2.8996661774590518
Charlie,Germany,Antipiretics,2019-01-01,workload,seasonal_naive,test,2.3209804994794854,2.3188407546926815
Charlie,Germany,Antipiretics,2019-01-01,workload,moving_average,test,2.3209804994794854,2.8001037452017847
Charlie,Germany,Antipiretics,2019-01-01,workload,exponential_smoothing,test,2.3209804994794854,2.6623357082968053
Charlie,Germany,Antipiretics,2019-02-01,workload,seasonal_naive,test,2.627765703982743,2.906721347542849
Charlie,Germany,Antipiretics,2019-02-01,workload,moving_average,test,2.627765703982743,2.4536922559573
Charlie,Germany,Antipiretics,2019-02-01,workload,exponential_smoothing,test,2.627765703982743,2.5599291456516093
Charlie,Germany,Antipiretics,2019-03-01,workload,seasonal_naive,test,2.982408480633633,3.2682875065735106
Charlie,Germany,Antipiretics,2019-03-01,workload,moving_average,test,2.982408480633633,2.3524369390157087
Charlie,Germany,Antipiretics,2019-03-01,workload,exponential_smoothing,test,2.982408480633633,2.580280113150949
Charlie,Germany,Antipiretics,2019-04-01,workload,seasonal_naive,test,2.1495570258754846,2.4820006546679974
Charlie,Germany,Antipiretics,2019-04-01,workload,moving_average,test,2.1495570258754846,2.6437182280319536
Charlie,Germany,Antipiretics,2019-04-01,workload,exponential_smoothing,test,2.1495570258754846,2.7009186233957543
Charlie,Germany,Antiseptics,2018-07-01,total_sales,seasonal_naive,validation,6971018.0,7669986.0
Charlie,Germany,Antiseptics,2018-07-01,total_sales,moving_average,validation,6971018.0,11959042.666666666
Charlie,Germany,Antiseptics,2018-07-01,total_sales,exponential_smoothing,validation,6971018.0,10382107.099813147
Charlie,Germany,Antiseptics,2018-08-01,total_sales,seasonal_naive,validation,6990995.0,7672638.0
Charlie,Germany,Antiseptics,2018-08-01,total_sales,moving_average,validation,6990995.0,8167680.666666667
Charlie,Germany,Antiseptics,2018-08-01,total_sales,exponential_smoothing,validation,6990995.0,9358780.369869202
Charlie,Germany,Antiseptics,2018-09-01,total_sales,seasonal_naive,validation,11480679.0,8180562.0
Charlie,Germany,Antiseptics,2018-09-01,total_sales,moving_average,validation,11480679.0,8239664.0
Charlie,Germany,Antiseptics,2018-09-01,total_sales,exponential_smoothing,validation,11480679.0,8648444.758908441
Charlie,Germany,Antiseptics,2018-10-01,total_sales,seasonal_naive,validation,11718777.0,6712131.0
Charlie,Germany,Antiseptics,2018-10-01,total_sales,moving_average,validation,11718777.0,8480897.333333334
Charlie,Germany,Antiseptics,2018-10-01,total_sales,exponential_smoothing,validation,11718777.0,9498115.03123591
Charlie,Germany,Antiseptics,2018-11-01,total_sales,seasonal_naive,validation,6423301.0,5491030.0
Charlie,Germany,Antiseptics,2018-11-01,total_sales,moving_average,validation,6423301.0,10063483.666666666
Charlie,Germany,Antiseptics,2018-11-01,total_sales,exponential_smoothing,validation,6423301.0,10164313.621865137
Charlie,Germany,Antiseptics,2018-12-01,total_sales,seasonal_naive,validation,6605790.0,13713356.0
Charlie,Germany,Antiseptics,2018-12-01,total_sales,moving_average,validation,6605790.0,9874252.333333334
Charlie,Germany,Antiseptics,2018-12-01,total_sales,exponential_smoothing,validation,6605790.0,9042009.835305594
Charlie,Germany,Antiseptics,2019-01-01,total_sales,seasonal_naive,test,3235637.0,7708018.0
Charlie,Germany,Antiseptics,2019-01-01,total_sales,moving_average,test,3235637.0,8249289.333333333
Charlie,Germany,Antiseptics,2019-01-01,total_sales,exponential_smoothing,test,3235637.0,8311143.884713915
Charlie,Germany,Antiseptics,2019-02-01,total_sales,seasonal_naive,test,11182357.0,8670102.0
Charlie,Germany,Antiseptics,2019-02-01,total_sales,moving_average,test,11182357.0,5421576.0
Charlie,Germany,Antiseptics,2019-02-01,total_sales,exponential_smoothing,test,11182357.0,6788491.81929974
Charlie,Germany,Antiseptics,2019-03-01,total_sales,seasonal_naive,test,21003699.0,9297436.0
Charlie,Germany,Antiseptics,2019-03-01,total_sales,moving_average,test,21003699.0,7007928.0
Charlie,Germany,Antiseptics,2019-03-01,total_sales,exponential_smoothing,test,21003699.0,8106651.373509817
Charlie,Germany,Antiseptics,2019-04-01,total_sales,seasonal_naive,test,10460515.0,18345104.0
Charlie,Germany,Antiseptics,2019-04-01,total_sales,moving_average,test,10460515.0,11807231.0
Charlie,Germany,Antiseptics,2019-04-01,total_sales,exponential_smoothing,test,10460515.0,11975765.661456872
Charlie,Germany,Antiseptics,2018-07-01,distinct_customers,seasonal_naive,validation,195.0,192.0
Charlie,Germany,Antiseptics,2018-07-01,distinct_customers,moving_average,validation,195.0,181.66666666666666
Charlie,Germany,Antiseptics,2018-07-01,distinct_customers,exponential_smoothing,validation,195.0,183.2256026174718
Charlie,Germany,Antiseptics,2018-08-01,distinct_customers,seasonal_naive,validation,133.0,195.0
Charlie,Germany,Antiseptics,2018-08-01,distinct_customers,moving_average,validation,133.0,185.66666666666666
Charlie,Germany,Antiseptics,2018-08-01,distinct_customers,exponential_smoothing,validation,133.0,186.75792183223024
Charlie,Germany,Antiseptics,2018-09-01,distinct_customers,seasonal_naive,validation,166.0,190.0
Charlie,Germany,Antiseptics,2018-09-01,distinct_customers,moving_average,validation,166.0,171.33333333333334
Charlie,Germany,Antiseptics,2018-09-01,distinct_customers,exponential_smoothing,validation,166.0,170.63054528256117
Charlie,Germany,Antiseptics,2018-10-01,distinct_customers,seasonal_naive,validation,236.0,191.0
Charlie,Germany,Antiseptics,2018-10-01,distinct_customers,moving_average,validation,236.0,164.66666666666666
Charlie,Germany,Antiseptics,2018-10-01,distinct_customers,exponential_smoothing,validation,236.0,169.2413816977928
Charlie,Germany,Antiseptics,2018-11-01,distinct_customers,seasonal_naive,validation,182.0,190.0
Charlie,Germany,Antiseptics,2018-11-01,distinct_customers,moving_average,validation,182.0,178.33333333333334
Charlie,Germany,Antiseptics,2018-11-01,distinct_customers,exponential_smoothing,validation,182.0,189.26896718845495
Charlie,Germany,Antiseptics,2018-12-01,distinct_customers,seasonal_naive,validation,137.0,163.0
Charlie,Germany,Antiseptics,2018-12-01,distinct_customers,moving_average,validation,137.0,194.66666666666666
Charlie,Germany,Antiseptics,2018-12-01,distinct_customers,exponential_smoothing,validation,137.0,187.08827703191847
Charlie,Germany,Antiseptics,2019-01-01,distinct_customers,seasonal_naive,test,149.0,155.0
Charlie,Germany,Antiseptics,2019-01-01,distinct_customers,moving_average,test,149.0,185.0
Charlie,Germany,Antiseptics,2019-01-01,distinct_customers,exponential_smoothing,test,149.0,172.0617939223429
Charlie,Germany,Antiseptics,2019-02-01,distinct_customers,seasonal_naive,test,165.0,189.0
Charlie,Germany,Antiseptics,2019-02-01,distinct_customers,moving_average,test,165.0,156.0
Charlie,Germany,Antiseptics,2019-02-01,distinct_customers,exponential_smoothing,test,165.0,165.14325574564
Charlie,Germany,Antiseptics,2019-03-01,distinct_customers,seasonal_naive,test,206.0,202.0
Charlie,Germany,Antiseptics,2019-03-01,distinct_customers,moving_average,test,206.0,150.33333333333334
Charlie,Germany,Antiseptics,2019-03-01,distinct_customers,exponential_smoothing,test,206.0,165.10027902194798
Charlie,Germany,Antiseptics,2019-04-01,distinct_customers,seasonal_naive,test,153.0,183.0
Charlie,Germany,Antiseptics,2019-04-01,distinct_customers,moving_average,test,153.0,173.33333333333334
Charlie,Germany,Antiseptics,2019-04-01,distinct_customers,exponential_smoothing,test,153.0,177.37019531536356
Charlie,Germany,Antiseptics,2018-07-01,transaction_count,seasonal_naive,validation,229.0,234.0
Charlie,Germany,Antiseptics,2018-07-01,transaction_count,moving_average,validation,229.0,222.0
Charlie,Germany,Antiseptics,2018-07-01,transaction_count,exponential_smoothing,validation,229.0,221.12831674772679
Charlie,Germany,Antiseptics,2018-08-01,transaction_count,seasonal_naive,validation,159.0,247.0
Charlie,Germany,Antiseptics,2018-08-01,transaction_count,moving_average,validation,159.0,224.33333333333334
Charlie,Germany,Antiseptics,2018-08-01,transaction_count,exponential_smoothing,validation,159.0,223.48982172340874
Charlie,Germany,Antiseptics,2018-09-01,transaction_count,seasonal_naive,validation,198.0,228.0
Charlie,Germany,Antiseptics,2018-09-01,transaction_count,moving_average,validation,198.0,204.66666666666666
Charlie,Germany,Antiseptics,2018-09-01,transaction_count,exponential_smoothing,validation,198.0,204.1428752063861
Charlie,Germany,Antiseptics,2018-10-01,transaction_count,seasonal_naive,validation,293.0,233.0
Charlie,Germany,Antiseptics,2018-10-01,transaction_count,moving_average,validation,293.0,195.33333333333334
Charlie,Germany,Antiseptics,2018-10-01,transaction_count,exponential_smoothing,validation,293.0,202.30001264447026
Charlie,Germany,Antiseptics,2018-11-01,transaction_count,seasonal_naive,validation,214.0,232.0
Charlie,Germany,Antiseptics,2018-11-01,transaction_count,moving_average,validation,214.0,216.66666666666666
Charlie,Germany,Antiseptics,2018-11-01,transaction_count,exponential_smoothing,validation,214.0,229.51000885112916
Charlie,Germany,Antiseptics,2018-12-01,transaction_count,seasonal_naive,validation,154.0,188.0
Charlie,Germany,Antiseptics,2018-12-01,transaction_count,moving_average,validation,154.0,235.0
