Distributor,Customer,City,Country,Latitude,Longitude,Channel,Sub-channel,Product Name,Product Class,Quantity,Price,Sales,Month,Year,Sales Manager,Sales Team
DIST_04,CUST_03_027,London,United Kingdom,51.51118293480583,-0.16148857244808268,Retail,Independent Pharmacy,Renapro,Renal,9,121.49,1040.52,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_028,London,United Kingdom,51.55050763625253,-0.16376358306831612,Hospital,Public Hospital,Respira,Respiratory,5,44.47,219.7,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_029,London,United Kingdom,51.534729295865255,-0.07934523286849002,Clinic,Specialist Clinic,Renapro,Renal,6,128.65,757.58,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_029,London,United Kingdom,51.51394774083737,-0.1094953495411978,Hospital,Private Hospital,Dermasol,Dermatology,9,36.96,328.47,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_030,London,United Kingdom,51.51303388875411,-0.10890171225612941,Hospital,Private Hospital,Respira,Respiratory,12,40.8,495.05,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_031,London,United Kingdom,51.51740780751755,-0.14283830840578754,Hospital,Private Hospital,Cardiovex,Cardiovascular,10,91.84,917.04,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_031,London,United Kingdom,51.47911411877971,-0.17568785264064132,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,10,90.73,857.64,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_032,London,United Kingdom,51.51541431683189,-0.0914037577141674,Hospital,Public Hospital,Renapro,Renal,10,119.71,1168.35,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_032,London,United Kingdom,51.516879179761,-0.18576507309569057,Hospital,Public Hospital,Neurocalm,Neurology,13,89.78,1150.76,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_032,London,United Kingdom,51.477506863947035,-0.15733368821827728,Clinic,Primary Care,Dermasol,Dermatology,8,43.45,344.69,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_032,London,United Kingdom,51.514635333061676,-0.14298094748945822,Retail,Pharmacy Chain,Dermasol,Dermatology,14,35.08,503.53,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_034,London,United Kingdom,51.530211530585845,-0.1551408936199075,Retail,Pharmacy Chain,Neurocalm,Neurology,11,98.51,1057.51,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_035,London,United Kingdom,51.506971606190916,-0.15827871606138047,Clinic,Primary Care,Glycoban,Diabetes,13,61.14,759.83,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_036,London,United Kingdom,51.52994723721797,-0.15216967312268967,Hospital,Public Hospital,Cardiovex,Cardiovascular,7,78.57,555.72,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_036,London,United Kingdom,51.52517784142693,-0.12197831178463718,Hospital,Private Hospital,Oncora,Oncology,8,195.9,1545.37,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_037,London,United Kingdom,51.4807836804957,-0.0809733448032595,Retail,Pharmacy Chain,Glycoban,Diabetes,10,62.88,610.42,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_037,London,United Kingdom,51.47908389286262,-0.15869638227740862,Retail,Independent Pharmacy,Immunara,Immunology,8,163.42,1335.37,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_037,London,United Kingdom,51.523545121086364,-0.10721703389744111,Retail,Pharmacy Chain,Glycoban,Diabetes,16,65.65,1077.71,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_038,London,United Kingdom,51.532819102707045,-0.1519740919211378,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,9,89.27,774.77,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_039,London,United Kingdom,51.46264460429467,-0.14520806973702965,Clinic,Primary Care,Dermasol,Dermatology,7,41.28,288.56,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_040,London,United Kingdom,51.52734527690546,-0.14459546655678665,Hospital,Public Hospital,Oncora,Oncology,6,219.34,1325.48,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_040,London,United Kingdom,51.51742067801148,-0.1183838469448467,Hospital,Private Hospital,Dermasol,Dermatology,14,40.16,563.92,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_040,London,United Kingdom,51.49002909155595,-0.131510676534571,Clinic,Specialist Clinic,Immunara,Immunology,8,154.66,1157.76,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_040,London,United Kingdom,51.48918020337015,-0.1498576758347086,Clinic,Specialist Clinic,Dermasol,Dermatology,12,39.05,473.56,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_041,London,United Kingdom,51.49201040311142,-0.1635823324903085,Hospital,Public Hospital,Cardiovex,Cardiovascular,11,82.82,941.41,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_042,London,United Kingdom,51.516611985867065,-0.10796396659985913,Hospital,Private Hospital,Neurocalm,Neurology,12,92.73,1117.26,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_042,London,United Kingdom,51.503531739312095,-0.14246264207870277,Hospital,Public Hospital,Dermasol,Dermatology,8,34.05,279.06,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_042,London,United Kingdom,51.504819471626654,-0.09500373136381937,Hospital,Public Hospital,Cardiovex,Cardiovascular,9,86.99,768.24,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_043,London,United Kingdom,51.51119711826244,-0.07931188567911765,Clinic,Primary Care,Neurocalm,Neurology,14,95.16,1341.12,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_043,London,United Kingdom,51.48792860159175,-0.11798954047161603,Hospital,Private Hospital,Cardiovex,Cardiovascular,10,84.55,848.98,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_045,London,United Kingdom,51.493957264273405,-0.13747395792008302,Hospital,Public Hospital,Cardiovex,Cardiovascular,7,98.31,710.3,March,2024,MGR_04,Team_Delta
DIST_04,CUST_03_045,London,United Kingdom,51.47458785884678,-0.1068564961392645,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,13,87.94,1161.63,March,2024,MGR_04,Team_Delta
DIST_05,CUST_04_002,Manchester,United Kingdom,53.50581811744119,-2.2585325268132768,Hospital,Private Hospital,Glycoban,Diabetes,12,58.26,678.66,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_003,Manchester,United Kingdom,53.52290534260904,-2.2380193873999277,Hospital,Private Hospital,Renapro,Renal,4,119.1,469.01,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_007,Manchester,United Kingdom,53.47653063030553,-2.2177504231852296,Hospital,Public Hospital,Cardiovex,Cardiovascular,10,74.07,767.06,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_011,Manchester,United Kingdom,53.47103985104408,-2.2502349917962805,Retail,Pharmacy Chain,Dermasol,Dermatology,13,39.66,512.95,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_012,Manchester,United Kingdom,53.539365606050794,-2.275620401219556,Retail,Independent Pharmacy,Renapro,Renal,11,111.2,1237.79,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_014,Manchester,United Kingdom,53.50787406811923,-2.275027255672856,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,4,91.64,363.21,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_014,Manchester,United Kingdom,53.503733555427615,-2.2518373684348845,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,6,86.14,514.64,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_016,Manchester,United Kingdom,53.47343883896818,-2.2408095622340483,Hospital,Public Hospital,Oncora,Oncology,8,229.54,1912.25,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_017,Manchester,United Kingdom,53.533808341544336,-2.2588371923449992,Clinic,Specialist Clinic,Renapro,Renal,6,115.3,700.84,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_017,Manchester,United Kingdom,53.4826014971425,-2.309198331225839,Retail,Independent Pharmacy,Neurocalm,Neurology,5,88.04,424.14,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_018,Manchester,United Kingdom,53.462889709646596,-2.253682783827544,Clinic,Primary Care,Oncora,Oncology,6,190.36,1125.14,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_019,Manchester,United Kingdom,53.47204298612178,-2.2496117493499423,Retail,Independent Pharmacy,Cardiovex,Cardiovascular,6,89.43,517.91,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_020,Manchester,United Kingdom,53.45032475491224,-2.241796555517845,Retail,Pharmacy Chain,Dermasol,Dermatology,6,37.58,220.57,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_023,Manchester,United Kingdom,53.46351172240749,-2.2790387474686,Retail,Pharmacy Chain,Dermasol,Dermatology,6,35.55,215.73,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_023,Manchester,United Kingdom,53.483296432739714,-2.2411063782198526,Hospital,Public Hospital,Neurocalm,Neurology,9,101.75,921.47,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_024,Manchester,United Kingdom,53.48234251619194,-2.2475343779216552,Hospital,Private Hospital,Glycoban,Diabetes,7,56.48,394.97,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_025,Manchester,United Kingdom,53.449567149735635,-2.255473611899431,Retail,Independent Pharmacy,Dermasol,Dermatology,7,35.55,244.97,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_026,Manchester,United Kingdom,53.503675077442274,-2.2144834807040983,Hospital,Private Hospital,Immunara,Immunology,5,149.09,732.93,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_026,Manchester,United Kingdom,53.45995183500865,-2.192305910319469,Hospital,Public Hospital,Glycoban,Diabetes,6,65.01,390.73,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_027,Manchester,United Kingdom,53.52673480096774,-2.257695248270048,Hospital,Private Hospital,Cardiovex,Cardiovascular,9,76.43,669.31,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_030,Manchester,United Kingdom,53.47343822602819,-2.204923942760456,Hospital,Public Hospital,Neurocalm,Neurology,11,100.18,1066.68,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_030,Manchester,United Kingdom,53.49094005100476,-2.2420486531876085,Hospital,Private Hospital,Immunara,Immunology,6,155.74,950.07,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_031,Manchester,United Kingdom,53.482080610886946,-2.2085942865989923,Clinic,Specialist Clinic,Dermasol,Dermatology,11,42.27,468.27,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_036,Manchester,United Kingdom,53.47232196879092,-2.2256580060076105,Retail,Pharmacy Chain,Oncora,Oncology,3,208.34,651.92,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_036,Manchester,United Kingdom,53.49993622899798,-2.2838107210426273,Hospital,Public Hospital,Neurocalm,Neurology,11,100.69,1015.23,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_038,Manchester,United Kingdom,53.52003724926832,-2.2474165941973197,Hospital,Public Hospital,Oncora,Oncology,5,211.91,1090.05,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_039,Manchester,United Kingdom,53.47026143996857,-2.260796461487658,Retail,Pharmacy Chain,Dermasol,Dermatology,7,38.05,261.61,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_040,Manchester,United Kingdom,53.48136995943551,-2.2725519161136987,Retail,Pharmacy Chain,Glycoban,Diabetes,15,61.08,931.42,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_040,Manchester,United Kingdom,53.47846395873751,-2.288829837253739,Clinic,Primary Care,Immunara,Immunology,7,147.48,1028.76,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_043,Manchester,United Kingdom,53.46938946795328,-2.2365428235016993,Retail,Independent Pharmacy,Glycoban,Diabetes,8,61.95,511.6,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_043,Manchester,United Kingdom,53.438424085330524,-2.261465110148626,Hospital,Public Hospital,Immunara,Immunology,9,165.42,1521.72,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_044,Manchester,United Kingdom,53.47773268909062,-2.253707649200965,Clinic,Specialist Clinic,Renapro,Renal,6,118.8,741.44,March,2024,MGR_05,Team_Apex
DIST_05,CUST_04_045,Manchester,United Kingdom,53.46765739514806,-2.2367659299652183,Retail,Independent Pharmacy,Neurocalm,Neurology,2,102.45,203.51,March,2024,MGR_05,Team_Apex
DIST_02,CUST_07_001,Chicago,United States,41.918949298557564,-87.65809424831987,Retail,Pharmacy Chain,Dermasol,Dermatology,12,43.14,513.97,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_002,Chicago,United States,41.845850131147365,-87.60658637011547,Retail,Pharmacy Chain,Respira,Respiratory,8,48.74,393.61,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_003,Chicago,United States,41.86770392743189,-87.6131852712218,Hospital,Private Hospital,Glycoban,Diabetes,6,71.2,433.68,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_004,Chicago,United States,41.844029709589314,-87.62668386159439,Retail,Pharmacy Chain,Glycoban,Diabetes,13,56.14,750.62,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_007,Chicago,United States,41.89133491409511,-87.63693853263884,Hospital,Private Hospital,Neurocalm,Neurology,9,99.41,874.68,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_007,Chicago,United States,41.880581667954104,-87.63014432553267,Retail,Pharmacy Chain,Renapro,Renal,6,104.37,637.14,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_008,Chicago,United States,41.86619650408429,-87.60827808034959,Hospital,Public Hospital,Neurocalm,Neurology,10,97.33,975.76,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_008,Chicago,United States,41.863665726891384,-87.6200965216992,Retail,Pharmacy Chain,Glycoban,Diabetes,8,60.73,488.66,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_009,Chicago,United States,41.84244565778211,-87.6282596517707,Retail,Pharmacy Chain,Cardiovex,Cardiovascular,10,77.51,723.35,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_009,Chicago,United States,41.86466685780828,-87.63998282637688,Retail,Pharmacy Chain,Immunara,Immunology,4,152.63,603.77,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_010,Chicago,United States,41.86123134694786,-87.58548660551202,Hospital,Public Hospital,Respira,Respiratory,14,52.14,731.06,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_011,Chicago,United States,41.902217841132526,-87.58780176511522,Hospital,Public Hospital,Renapro,Renal,7,113.55,783.3,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_012,Chicago,United States,41.91245655376819,-87.62923907226795,Retail,Independent Pharmacy,Cardiovex,Cardiovascular,8,86.23,674.3,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_012,Chicago,United States,41.87743513499239,-87.64104674082088,Clinic,Specialist Clinic,Immunara,Immunology,8,137.57,1150.95,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_016,Chicago,United States,41.85630466686071,-87.61985664809886,Hospital,Public Hospital,Oncora,Oncology,6,225.67,1360.56,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_017,Chicago,United States,41.83779332721752,-87.64099080890082,Hospital,Public Hospital,Neurocalm,Neurology,8,100.51,803.39,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_017,Chicago,United States,41.86789410192415,-87.64224891495381,Retail,Independent Pharmacy,Glycoban,Diabetes,14,75.51,1046.36,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_018,Chicago,United States,41.84277850937941,-87.6196203416739,Retail,Pharmacy Chain,Immunara,Immunology,8,146.3,1188.06,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_023,Chicago,United States,41.858090539577205,-87.61626628292449,Hospital,Private Hospital,Immunara,Immunology,8,168.59,1399.67,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_024,Chicago,United States,41.88561053982591,-87.65315976680662,Retail,Pharmacy Chain,Respira,Respiratory,11,52.26,580.05,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_025,Chicago,United States,41.891620276987474,-87.66134527334916,Hospital,Private Hospital,Renapro,Renal,5,111.53,570.24,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_026,Chicago,United States,41.90827098024696,-87.60959350473995,Hospital,Public Hospital,Immunara,Immunology,7,139.76,966.81,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_027,Chicago,United States,41.85131653740758,-87.63797134429122,Retail,Independent Pharmacy,Cardiovex,Cardiovascular,8,90.19,708.35,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_027,Chicago,United States,41.913011686006755,-87.58698545976131,Retail,Pharmacy Chain,Dermasol,Dermatology,11,37.86,417.58,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_027,Chicago,United States,41.87031815895364,-87.59534512223175,Hospital,Private Hospital,Renapro,Renal,4,117.98,478.54,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_029,Chicago,United States,41.87394012815389,-87.66631008520466,Hospital,Public Hospital,Respira,Respiratory,12,43.0,519.41,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_030,Chicago,United States,41.869272149663026,-87.60755761788296,Clinic,Specialist Clinic,Immunara,Immunology,10,153.97,1530.26,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_031,Chicago,United States,41.87418489715571,-87.58542737836142,Hospital,Public Hospital,Respira,Respiratory,8,48.12,375.53,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_033,Chicago,United States,41.915293145687976,-87.61293683010003,Retail,Independent Pharmacy,Glycoban,Diabetes,12,60.03,738.5,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_035,Chicago,United States,41.8790669717368,-87.57904826644656,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,8,82.62,645.54,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_035,Chicago,United States,41.8750315646864,-87.61106431262598,Hospital,Private Hospital,Neurocalm,Neurology,6,90.7,546.4,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_036,Chicago,United States,41.848395735344084,-87.64531634798074,Clinic,Primary Care,Glycoban,Diabetes,6,67.0,401.81,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_036,Chicago,United States,41.9312723476866,-87.61993339381131,Retail,Pharmacy Chain,Glycoban,Diabetes,13,66.69,868.27,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_036,Chicago,United States,41.86995851358534,-87.60590849029407,Retail,Independent Pharmacy,Neurocalm,Neurology,10,113.02,1156.36,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_037,Chicago,United States,41.90207165091123,-87.6173937352674,Hospital,Private Hospital,Cardiovex,Cardiovascular,12,80.27,929.48,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_038,Chicago,United States,41.8727800730006,-87.65229256330514,Clinic,Primary Care,Oncora,Oncology,7,187.31,1291.35,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_039,Chicago,United States,41.824047102115784,-87.70459695009593,Clinic,Primary Care,Neurocalm,Neurology,9,86.62,788.69,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_039,Chicago,United States,41.86893057156741,-87.63872279605737,Hospital,Public Hospital,Glycoban,Diabetes,14,63.9,904.63,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_043,Chicago,United States,41.893862518743894,-87.59440551186823,Clinic,Primary Care,Glycoban,Diabetes,6,59.87,365.46,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_044,Chicago,United States,41.88316113395458,-87.61742452027607,Hospital,Private Hospital,Dermasol,Dermatology,14,38.05,530.61,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_044,Chicago,United States,41.8832178099492,-87.64017584537453,Hospital,Public Hospital,Glycoban,Diabetes,10,67.76,668.69,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_044,Chicago,United States,41.86294898227131,-87.65448636091348,Hospital,Private Hospital,Respira,Respiratory,8,44.28,335.49,March,2024,MGR_08,Team_Delta
DIST_02,CUST_07_045,Chicago,United States,41.89804868105805,-87.66379886441007,Hospital,Private Hospital,Respira,Respiratory,11,51.75,574.7,March,2024,MGR_08,Team_Delta
DIST_03,CUST_08_002,Houston,United States,29.761070168283414,-95.34673344252575,Hospital,Public Hospital,Dermasol,Dermatology,10,41.7,405.42,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_005,Houston,United States,29.81056270543832,-95.40228746845263,Hospital,Private Hospital,Renapro,Renal,5,131.65,665.82,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_007,Houston,United States,29.709771709573136,-95.38366564153836,Hospital,Private Hospital,Glycoban,Diabetes,14,67.11,897.03,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_007,Houston,United States,29.768077445055283,-95.40389715103059,Hospital,Public Hospital,Renapro,Renal,8,112.84,919.31,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_011,Houston,United States,29.778312428978516,-95.39841949592687,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,11,81.17,895.01,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_015,Houston,United States,29.722730088982598,-95.37467563339618,Retail,Independent Pharmacy,Renapro,Renal,11,121.71,1347.68,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_016,Houston,United States,29.780418901964946,-95.37865059965307,Retail,Pharmacy Chain,Glycoban,Diabetes,7,68.18,510.39,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_019,Houston,United States,29.759064311935358,-95.34388380029877,Clinic,Primary Care,Neurocalm,Neurology,8,92.29,712.57,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_022,Houston,United States,29.73154057805067,-95.3637151973972,Clinic,Specialist Clinic,Cardiovex,Cardiovascular,13,83.08,1055.95,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_022,Houston,United States,29.7778702032093,-95.40500488024685,Clinic,Specialist Clinic,Glycoban,Diabetes,7,62.25,431.15,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_022,Houston,United States,29.79550136236445,-95.32165572623325,Clinic,Specialist Clinic,Renapro,Renal,9,117.98,1075.58,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_023,Houston,United States,29.781833799780458,-95.34142107517494,Retail,Independent Pharmacy,Glycoban,Diabetes,10,66.78,656.37,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_024,Houston,United States,29.774495557400762,-95.40921773542753,Clinic,Primary Care,Immunara,Immunology,6,159.01,936.76,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_025,Houston,United States,29.781544546393427,-95.37020009944933,Clinic,Primary Care,Oncora,Oncology,9,178.26,1615.57,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_025,Houston,United States,29.767564080200135,-95.37890504583034,Clinic,Primary Care,Dermasol,Dermatology,10,40.52,397.32,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_026,Houston,United States,29.746359843438782,-95.3430821505203,Hospital,Private Hospital,Glycoban,Diabetes,8,65.46,517.31,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_026,Houston,United States,29.756160033931767,-95.32872831551302,Hospital,Public Hospital,Cardiovex,Cardiovascular,9,83.04,755.49,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_029,Houston,United States,29.77502384434387,-95.3146654960086,Retail,Independent Pharmacy,Dermasol,Dermatology,11,33.31,362.06,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_029,Houston,United States,29.75026296177963,-95.3665200113985,Hospital,Public Hospital,Neurocalm,Neurology,8,100.97,789.86,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_031,Houston,United States,29.809319888140752,-95.33404294393085,Retail,Independent Pharmacy,Glycoban,Diabetes,16,67.86,1107.14,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_032,Houston,United States,29.7686811422748,-95.3633377086965,Retail,Independent Pharmacy,Immunara,Immunology,6,154.7,967.08,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_032,Houston,United States,29.79542522351635,-95.37668229747302,Clinic,Primary Care,Neurocalm,Neurology,4,102.26,405.04,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_032,Houston,United States,29.741890627961784,-95.39974410504169,Retail,Independent Pharmacy,Glycoban,Diabetes,12,56.26,656.09,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_034,Houston,United States,29.71268524182834,-95.37128891868889,Hospital,Private Hospital,Glycoban,Diabetes,10,60.11,617.49,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_035,Houston,United States,29.770795310782177,-95.35473599043758,Clinic,Primary Care,Neurocalm,Neurology,12,96.72,1115.02,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_036,Houston,United States,29.77927914097295,-95.37569764900368,Retail,Pharmacy Chain,Respira,Respiratory,7,46.29,303.48,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_036,Houston,United States,29.754721034858523,-95.41257697331204,Hospital,Private Hospital,Glycoban,Diabetes,9,67.43,617.59,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_037,Houston,United States,29.748638893654455,-95.35932602063302,Clinic,Specialist Clinic,Dermasol,Dermatology,8,36.7,293.43,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_038,Houston,United States,29.795020579289616,-95.3880907658173,Retail,Independent Pharmacy,Respira,Respiratory,7,48.58,328.51,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_039,Houston,United States,29.75414087584796,-95.36857860260807,Clinic,Specialist Clinic,Respira,Respiratory,20,47.91,898.57,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_040,Houston,United States,29.765568327023562,-95.353119295086,Retail,Pharmacy Chain,Glycoban,Diabetes,12,65.66,806.58,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_041,Houston,United States,29.75387160492542,-95.36927462641069,Hospital,Private Hospital,Cardiovex,Cardiovascular,9,84.64,754.11,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_043,Houston,United States,29.73971194906384,-95.37217531079109,Retail,Independent Pharmacy,Neurocalm,Neurology,6,98.6,611.44,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_043,Houston,United States,29.76912625249215,-95.35040893223255,Hospital,Private Hospital,Dermasol,Dermatology,4,40.51,158.49,March,2024,MGR_01,Team_Apex
DIST_03,CUST_08_045,Houston,United States,29.729576826981308,-95.3382920742754,Clinic,Specialist Clinic,Dermasol,Dermatology,14,44.13,626.58,March,2024,MGR_01,Team_Apex
DIST_01,CUST_06_002,New York,United States,40.74590039502686,-74.0111853415711,Hospital,Public Hospital,Glycoban,Diabetes,21,54.74,1135.65,March,2024,MGR_07,Team_Catalyst
DIST_01,CUST_06_002,New York,United States,40.746995627547996,-73.98393347810325,Retail,Pharmacy Chain,Renapro,Renal,9,114.85,1023.09,March,2024,MGR_07,Team_Catalyst
DIST_01,CUST_06_002,New York,United States,40.80557829358075,-74.02295130187171,Hospital,Public Hospital,Respira,Respiratory,9,56.35,512.92,March,2024,MGR_07,Team_Catalyst
DIST_01,CUST_06_002,New York,United States,40.707468665928424,-73.99779694245535,Retail,Independent Pharmacy,Dermasol,Dermatology,8,40.0,332.23,March,2024,MGR_07,Team_Catalyst
DIST_01,CUST_06_004,New York,United States,40.71423258711,-74.01716977975369,Clinic,Primary Care,Renapro,Renal,10,116.6,1166.67,March,2024,MGR_07,Team_Catalyst
DIST_01,CUST_06_005,New York,United States,40.69990195564028,-74.01789047906284,Retail,Independent Pharmacy,Immunara,Immunology,8,158.87,1245.75,March,2024,MGR_07,Team_Catalyst
